ARS20190301082039.BILL;143;114718770;21672205;114718770;00419148;31.03.20190;01.03.2019;31.03.2019;3 038,92;1 518,10;0,00;0,00;0;1 688,96;0,00;2 868,06;0,00;
ARS20190301082039.BILL;144;114718774;21675005;114718774;00419150;31.03.20190;01.03.2019;31.03.2019;51 461,04;0,00;0,00;0,00;0;0,00;0,00;51 461,04;0,00;
ARS20190301082039.BILL;145;114718782;21679305;114718782;00419151;31.03.20190;01.03.2019;31.03.2019;0,00;0,00;0,00;0,00;0;0,00;0,00;0,00;0,00;
ARS20190301082039.BILL;146;114718804;21698005;114718804;00419152;31.03.20190;01.03.2019;31.03.2019;-72 000,00;0,00;0,00;0,00;0;1 500,00;0,00;-73 500,00;73 500,00;
ARS20190301082039.BILL;147;114718837;21711605;114718837;00419153;31.03.20190;01.03.2019;31.03.2019;-62 814,13;0,00;0,00;0,00;0;0,00;0,00;-62 814,13;62 814,13;
ARS20190301082039.BILL;148;114718856;21721805;114718856;00419155;31.03.20190;01.03.2019;31.03.2019;239,94;200,00;0,00;0,00;0;200,00;0,00;239,94;0,00;
ARS20190301082039.BILL;149;114718882;21739805;114718882;00419156;31.03.20190;01.03.2019;31.03.2019;1 018,87;0,00;0,00;0,00;0;0,00;0,00;1 018,87;0,00;
ARS20190301082039.BILL;150;114718920;21759305;114718920;00419157;31.03.20190;01.03.2019;31.03.2019;-9 003,00;0,00;0,00;0,00;0;14,00;0,00;-9 017,00;9 017,00;
ARS20190301082039.BILL;151;114718940;21767505;114718940;00419159;31.03.20190;01.03.2019;31.03.2019;4,34;0,00;0,00;0,00;0;0,00;0,00;4,34;0,00;
ARS20190301082039.BILL;152;114718948;21770005;114718948;00419160;31.03.20190;01.03.2019;31.03.2019;49,36;0,00;0,00;0,00;0;2 000,00;0,00;-1 950,64;1 950,64;
